age,job,marital,default,housing,loan,month,duration,pdays,deposit,was_previously_contacted,pdays_contacted,has_debt,net_balance_indicator,financial_stress,previous_log1p,balance_log1p,campaign_capped,poutcome_is_unknown,contact_is_unknown,poutcome_failure,poutcome_other,poutcome_success,contact_cellular,contact_telephone,education_primary,education_secondary,education_tertiary,education_unknown,is_peak_month,deposit_bin,month_apr,month_aug,month_dec,month_feb,month_jan,month_jul,month_jun,month_mar,month_may,month_nov,month_oct,month_sep
48,admin.,married,no,yes,yes,jul,1039,-1,1,0,,1,1,1,0.0,9.25846364715791,9.0,1,0,False,False,False,False,True,True,False,False,False,0,1,False,False,False,False,False,True,False,False,False,False,False,False
38,admin.,married,no,no,no,mar,164,130,1,1,130.0,0,1,0,1.0986122886681098,9.086702731518004,2.0,0,0,True,False,False,True,False,False,False,True,False,1,1,False,False,False,False,False,False,False,True,False,False,False,False
27,admin.,married,no,no,no,dec,196,197,1,1,197.0,0,1,0,1.0986122886681098,9.041211408968213,2.0,0,0,False,False,True,True,False,False,True,False,False,1,1,False,False,True,False,False,False,False,False,False,False,False,False
25,student,single,no,no,no,aug,170,-1,1,0,,0,1,0,0.0,8.87905466204227,4.0,1,0,False,False,False,False,True,False,True,False,False,0,1,False,True,False,False,False,False,False,False,False,False,False,False
56,management,married,no,no,no,feb,305,192,1,1,192.0,0,1,0,0.6931471805599453,9.347664562839402,1.0,0,0,False,False,True,True,False,False,False,False,True,0,1,False,False,False,True,False,False,False,False,False,False,False,False
54,management,divorced,no,yes,no,dec,267,-1,1,0,,1,1,0,0.0,9.845169643211612,2.0,1,0,False,False,False,True,False,False,False,True,False,1,1,False,False,True,False,False,False,False,False,False,False,False,False
36,unemployed,married,no,no,no,aug,556,-1,1,0,,0,1,0,0.0,8.854093907655518,7.0,1,0,False,False,False,True,False,False,False,True,False,0,1,False,True,False,False,False,False,False,False,False,False,False,False
31,admin.,single,no,no,no,apr,514,-1,1,0,,0,1,0,0.0,8.85922139360813,1.0,1,0,False,False,False,True,False,False,True,False,False,0,1,True,False,False,False,False,False,False,False,False,False,False,False
62,entrepreneur,married,no,no,no,jan,403,-1,1,0,,0,1,0,0.0,9.282940064390528,2.0,1,0,False,False,False,False,True,False,True,False,False,0,1,False,False,False,False,True,False,False,False,False,False,False,False
31,technician,single,no,no,no,sep,293,93,1,1,93.0,0,1,0,0.6931471805599453,8.952993499320474,1.0,0,0,False,False,True,True,False,False,False,True,False,1,1,False,False,False,False,False,False,False,False,False,False,False,True
66,retired,divorced,no,no,no,jul,562,-1,1,0,,0,1,0,0.0,8.839566503657949,4.0,1,0,False,False,False,True,False,False,False,False,True,0,1,False,False,False,False,False,True,False,False,False,False,False,False
32,management,single,no,yes,no,may,1598,175,1,1,175.0,1,1,0,1.791759469228055,9.502338118495564,4.0,0,0,True,False,False,True,False,False,False,True,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
40,services,divorced,no,yes,no,feb,531,208,1,1,208.0,1,1,0,0.6931471805599453,8.927446816256198,1.0,0,0,False,False,True,True,False,False,True,False,False,0,1,False,False,False,True,False,False,False,False,False,False,False,False
43,blue-collar,married,no,yes,no,nov,2453,-1,1,0,,1,1,0,0.0,9.201602306032898,2.0,1,0,False,False,False,True,False,True,False,False,False,0,1,False,False,False,False,False,False,False,False,False,True,False,False
51,housemaid,divorced,no,no,no,jul,655,-1,1,0,,0,1,0,0.0,9.68514495816296,4.0,1,0,False,False,False,True,False,False,True,False,False,0,1,False,False,False,False,False,True,False,False,False,False,False,False
34,blue-collar,married,no,no,no,apr,144,-1,1,0,,0,1,0,0.0,8.942330199321866,1.0,1,0,False,False,False,True,False,False,True,False,False,0,1,True,False,False,False,False,False,False,False,False,False,False,False
47,management,married,no,no,no,nov,434,-1,1,0,,0,1,0,0.0,9.245128197461849,2.0,1,0,False,False,False,True,False,False,False,True,False,0,1,False,False,False,False,False,False,False,False,False,True,False,False
36,management,single,no,yes,no,sep,155,184,1,1,184.0,1,1,0,0.6931471805599453,9.457747175426071,1.0,0,0,False,False,True,True,False,False,False,True,False,1,1,False,False,False,False,False,False,False,False,False,False,False,True
27,technician,single,no,no,no,jan,866,-1,1,0,,0,1,0,0.0,8.924789360533357,2.0,1,0,False,False,False,True,False,False,False,True,False,0,1,False,False,False,False,True,False,False,False,False,False,False,False
52,services,divorced,no,yes,yes,may,930,-1,1,0,,1,1,1,0.0,8.837100411162755,1.0,1,0,False,False,False,True,False,False,True,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
44,housemaid,single,no,no,no,jun,2093,-1,1,0,,0,1,0,0.0,8.975630184290507,1.0,1,1,False,False,False,False,False,True,False,False,False,0,1,False,False,False,False,False,False,True,False,False,False,False,False
26,technician,married,no,no,no,jun,384,-1,1,0,,0,1,0,0.0,8.957252944288902,1.0,1,0,False,False,False,True,False,False,True,False,False,0,1,False,False,False,False,False,False,True,False,False,False,False,False
32,technician,married,no,no,no,oct,289,805,1,1,805.0,0,1,0,1.6094379124341005,9.035510680940524,1.0,0,0,False,True,False,True,False,False,True,False,False,0,1,False,False,False,False,False,False,False,False,False,False,True,False
34,management,married,no,yes,no,may,469,-1,1,0,,1,1,0,0.0,9.200189020919808,1.0,1,0,False,False,False,True,False,False,False,True,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
35,technician,married,no,no,no,aug,222,182,1,1,182.0,0,1,0,1.6094379124341005,9.53957217408476,3.0,0,0,False,False,True,True,False,False,False,True,False,0,1,False,True,False,False,False,False,False,False,False,False,False,False
32,management,single,no,yes,no,sep,100,-1,1,0,,1,1,0,0.0,8.832149906002899,2.0,1,0,False,False,False,True,False,False,False,True,False,1,1,False,False,False,False,False,False,False,False,False,False,False,True
43,self-employed,married,no,yes,no,nov,504,-1,1,0,,1,1,0,0.0,9.951944327804322,1.0,1,0,False,False,False,True,False,False,True,False,False,0,1,False,False,False,False,False,False,False,False,False,True,False,False
50,unemployed,married,no,no,no,jun,504,-1,1,0,,0,1,0,0.0,8.929832503272403,1.0,1,1,False,False,False,False,False,True,False,False,False,0,1,False,False,False,False,False,False,True,False,False,False,False,False
40,blue-collar,married,no,yes,no,may,1230,-1,1,0,,1,1,0,0.0,9.060331104649476,3.0,1,1,False,False,False,False,False,True,False,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
29,self-employed,single,no,yes,no,may,427,-1,1,0,,1,1,0,0.0,8.899048433885268,1.0,1,0,False,False,False,True,False,False,False,True,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
32,technician,married,no,yes,no,jul,926,-1,1,0,,1,1,0,0.0,8.881419551507804,1.0,1,0,False,False,False,True,False,False,True,False,False,0,1,False,False,False,False,False,True,False,False,False,False,False,False
50,management,married,no,no,no,jan,455,544,1,1,544.0,0,1,0,1.0986122886681098,9.458605712064172,1.0,0,0,True,False,False,True,False,False,False,True,False,0,1,False,False,False,False,True,False,False,False,False,False,False,False
65,unemployed,married,no,no,no,mar,904,-1,1,0,,0,1,0,0.0,9.214730720277476,1.0,1,0,False,False,False,False,True,False,True,False,False,1,1,False,False,False,False,False,False,False,True,False,False,False,False
59,self-employed,married,no,no,no,nov,409,-1,1,0,,0,1,0,0.0,9.089527751759436,2.0,1,0,False,False,False,True,False,False,False,True,False,0,1,False,False,False,False,False,False,False,False,False,True,False,False
44,entrepreneur,married,no,no,no,aug,412,-1,1,0,,0,1,0,0.0,8.84937050375457,1.0,1,0,False,False,False,True,False,False,False,True,False,0,1,False,True,False,False,False,False,False,False,False,False,False,False
33,admin.,married,no,yes,no,jul,735,-1,1,0,,1,1,0,0.0,8.843759381917984,1.0,1,0,False,False,False,True,False,False,True,False,False,0,1,False,False,False,False,False,True,False,False,False,False,False,False
33,management,single,no,no,no,feb,385,92,1,1,92.0,0,1,0,2.19722457733622,8.959825623865841,2.0,0,0,False,False,True,True,False,False,False,True,False,0,1,False,False,False,True,False,False,False,False,False,False,False,False
57,unemployed,married,no,no,no,feb,1063,-1,1,0,,0,1,0,0.0,9.268892258925796,2.0,1,0,False,False,False,True,False,False,True,False,False,0,1,False,False,False,True,False,False,False,False,False,False,False,False
38,management,single,no,yes,no,may,606,-1,1,0,,1,1,0,0.0,8.846928500099018,3.0,1,0,False,False,False,True,False,False,False,True,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
49,management,married,no,no,no,aug,884,-1,1,0,,0,1,0,0.0,9.358760377094455,4.0,1,0,False,False,False,True,False,False,False,True,False,0,1,False,True,False,False,False,False,False,False,False,False,False,False
45,blue-collar,married,no,yes,no,nov,181,197,1,1,197.0,1,1,0,0.6931471805599453,9.03336450150698,1.0,0,0,False,False,True,True,False,False,False,False,True,0,1,False,False,False,False,False,False,False,False,False,True,False,False
25,technician,single,no,no,yes,jul,574,-1,1,0,,1,1,1,0.0,8.846640813100485,2.0,1,0,False,False,False,True,False,False,True,False,False,0,1,False,False,False,False,False,True,False,False,False,False,False,False
22,housemaid,single,no,no,no,jun,369,-1,1,0,,0,1,0,0.0,9.064736398117391,3.0,1,0,False,False,False,True,False,False,True,False,False,0,1,False,False,False,False,False,False,True,False,False,False,False,False
32,management,single,no,no,no,aug,161,375,1,1,375.0,0,1,0,1.791759469228055,8.959825623865841,2.0,0,0,True,False,False,True,False,False,False,True,False,0,1,False,True,False,False,False,False,False,False,False,False,False,False
36,services,single,no,no,no,may,643,-1,1,0,,0,1,0,0.0,8.883778861463485,1.0,1,0,False,False,False,True,False,False,True,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
32,management,divorced,no,no,yes,jul,820,-1,1,0,,1,1,1,0.0,8.863757191604241,4.0,1,0,False,False,False,True,False,False,False,True,False,0,1,False,False,False,False,False,True,False,False,False,False,False,False
45,blue-collar,single,no,no,no,aug,374,472,1,1,472.0,0,0,0,0.6931471805599453,8.831857935197906,2.0,0,0,False,False,True,True,False,False,True,False,False,0,1,False,True,False,False,False,False,False,False,False,False,False,False
35,housemaid,single,no,yes,no,jun,406,-1,1,0,,1,1,0,0.0,8.970050661827003,2.0,1,1,False,False,False,False,False,False,True,False,False,0,1,False,False,False,False,False,False,True,False,False,False,False,False
23,student,single,no,no,no,oct,84,183,1,1,183.0,0,1,0,0.6931471805599453,8.847359875474174,1.0,0,0,False,False,True,True,False,False,True,False,False,0,1,False,False,False,False,False,False,False,False,False,False,True,False
50,blue-collar,married,no,no,no,apr,456,-1,1,0,,0,1,0,0.0,8.843759381917984,1.0,1,0,False,False,False,False,True,True,False,False,False,0,1,True,False,False,False,False,False,False,False,False,False,False,False
31,management,married,no,no,no,jun,192,93,1,1,93.0,0,1,0,2.079441541679836,8.952346543226227,1.0,0,0,False,True,False,True,False,False,False,True,False,0,1,False,False,False,False,False,False,True,False,False,False,False,False
61,retired,married,no,yes,no,nov,89,91,1,1,91.0,1,1,0,1.6094379124341005,9.149103062504992,1.0,0,0,False,False,True,True,False,False,False,True,False,0,1,False,False,False,False,False,False,False,False,False,True,False,False
42,blue-collar,married,no,yes,no,apr,636,-1,1,0,,1,1,0,0.0,9.050406334059858,3.0,1,0,False,False,False,True,False,True,False,False,False,0,1,True,False,False,False,False,False,False,False,False,False,False,False
39,blue-collar,married,no,no,no,jul,207,276,1,1,276.0,0,1,0,1.3862943611198906,9.139488631004232,2.0,0,0,False,True,False,True,False,False,True,False,False,0,1,False,False,False,False,False,True,False,False,False,False,False,False
37,technician,single,no,no,no,aug,1306,-1,1,0,,0,1,0,0.0,8.965590066907914,5.0,1,0,False,False,False,True,False,False,True,False,False,0,1,False,True,False,False,False,False,False,False,False,False,False,False
30,blue-collar,single,no,yes,no,jul,610,-1,1,0,,1,1,0,0.0,8.858226439365012,1.0,1,0,False,False,False,True,False,False,True,False,False,0,1,False,False,False,False,False,True,False,False,False,False,False,False
55,unemployed,divorced,no,yes,no,may,918,-1,1,0,,1,1,0,0.0,8.886823846515187,1.0,1,1,False,False,False,False,False,False,True,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
30,services,divorced,no,yes,no,jul,494,-1,1,0,,1,1,0,0.0,8.896724917497897,1.0,1,0,False,False,False,True,False,True,False,False,False,0,1,False,False,False,False,False,True,False,False,False,False,False,False
57,management,married,no,no,no,jun,232,-1,1,0,,0,1,0,0.0,8.996651979432729,1.0,1,0,False,False,False,True,False,False,False,True,False,0,1,False,False,False,False,False,False,True,False,False,False,False,False
31,unemployed,single,no,no,no,feb,349,357,1,1,357.0,0,1,0,1.3862943611198906,8.875007486048396,1.0,0,0,False,False,True,True,False,False,False,True,False,0,1,False,False,False,True,False,False,False,False,False,False,False,False
37,entrepreneur,divorced,no,yes,yes,may,753,-1,1,0,,1,1,1,0.0,8.857088135314953,6.0,1,1,False,False,False,False,False,False,True,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
34,blue-collar,married,no,no,no,aug,938,-1,1,0,,0,1,0,0.0,8.858084222199162,2.0,1,0,False,False,False,True,False,False,True,False,False,0,1,False,True,False,False,False,False,False,False,False,False,False,False
31,technician,married,yes,yes,no,jul,474,-1,1,0,,1,0,1,0.0,8.776784383701493,2.0,1,0,False,False,False,True,False,False,True,False,False,0,1,False,False,False,False,False,True,False,False,False,False,False,False
52,technician,married,no,no,no,may,601,-1,1,0,,0,1,0,0.0,8.952217101765946,3.0,1,0,False,False,False,True,False,False,False,True,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
48,unemployed,divorced,no,no,no,nov,594,91,1,1,91.0,0,1,0,0.6931471805599453,8.860782895806315,1.0,0,0,False,False,True,True,False,False,True,False,False,0,1,False,False,False,False,False,False,False,False,False,True,False,False
73,retired,married,no,no,no,oct,427,182,1,1,182.0,0,1,0,1.0986122886681098,8.941807118363164,1.0,0,0,True,False,False,True,False,True,False,False,False,0,1,False,False,False,False,False,False,False,False,False,False,True,False
54,retired,divorced,no,no,no,may,618,-1,1,0,,0,0,0,0.0,8.831857935197906,1.0,1,1,False,False,False,False,False,False,False,True,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
38,admin.,married,no,no,no,mar,136,280,1,1,280.0,0,1,0,0.6931471805599453,9.036938912556788,2.0,0,0,True,False,False,True,False,False,True,False,False,1,1,False,False,False,False,False,False,False,True,False,False,False,False
39,blue-collar,married,no,no,no,may,813,-1,1,0,,0,1,0,0.0,8.842026529498812,1.0,1,1,False,False,False,False,False,True,False,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
44,self-employed,single,no,yes,no,may,897,-1,1,0,,1,1,0,0.0,9.167745974343765,4.0,1,0,False,False,False,True,False,False,False,True,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
29,admin.,single,no,no,no,oct,137,-1,1,0,,0,1,0,0.0,9.247347097605278,1.0,1,0,False,False,False,True,False,False,True,False,False,0,1,False,False,False,False,False,False,False,False,False,False,True,False
51,management,married,no,no,no,apr,200,181,1,1,181.0,0,1,0,1.0986122886681098,8.898092345579153,1.0,0,0,False,False,True,True,False,False,False,True,False,0,1,True,False,False,False,False,False,False,False,False,False,False,False
