age,job,marital,default,housing,loan,day,month,duration,pdays,deposit,was_previously_contacted,pdays_contacted,has_debt,net_balance_indicator,financial_stress,previous_log1p,balance_log1p,campaign_capped,poutcome_is_unknown,contact_is_unknown,poutcome_failure,poutcome_other,poutcome_success,contact_cellular,contact_telephone,education_primary,education_secondary,education_tertiary,education_unknown
27,services,married,no,no,no,29,jan,528,-1,0,0,,0,1,0,0.0,8.83200393125627,3.0,1,0,False,False,False,True,False,False,True,False,False
33,technician,single,no,no,no,3,jul,1106,-1,0,0,,0,0,0,0.0,8.831857935197906,2.0,1,1,False,False,False,False,False,False,True,False,False
31,management,single,no,yes,no,30,apr,97,87,0,1,87.0,1,0,0,1.0986122886681098,8.831857935197906,2.0,0,0,False,True,False,True,False,False,False,True,False
53,blue-collar,married,no,yes,yes,16,jun,244,-1,0,0,,1,1,1,0.0,8.979920411691197,3.0,1,1,False,False,False,False,False,False,True,False,False
56,technician,divorced,no,no,no,13,aug,75,-1,0,0,,0,1,0,0.0,9.037176752966994,1.0,1,0,False,False,False,True,False,False,True,False,False
80,retired,married,no,no,no,14,apr,563,-1,0,0,,0,1,0,0.0,9.072227069846548,2.0,1,0,False,False,False,False,True,True,False,False,False
63,housemaid,married,no,no,no,1,oct,321,-1,0,0,,0,1,0,0.0,8.879333174786028,1.0,1,0,False,False,False,False,True,True,False,False,False
37,entrepreneur,married,no,yes,no,6,jun,212,-1,0,0,,1,1,0,0.0,8.880585523102495,1.0,1,1,False,False,False,False,False,False,False,True,False
43,admin.,married,no,yes,no,19,nov,111,-1,0,0,,1,1,0,0.0,8.886962034866128,2.0,1,0,False,False,False,True,False,False,True,False,False
62,retired,married,no,yes,no,19,oct,131,187,0,1,187.0,1,1,0,1.0986122886681098,9.031692060548524,1.0,0,0,True,False,False,True,False,True,False,False,False
25,admin.,single,no,no,no,8,apr,216,-1,0,0,,0,1,0,0.0,8.923058219545728,1.0,1,0,False,False,False,True,False,False,True,False,False
51,services,married,no,no,no,9,jun,216,-1,0,0,,0,0,1,0.0,8.76123680683819,5.0,1,1,False,False,False,False,False,False,True,False,False
39,blue-collar,married,no,yes,no,12,may,256,-1,0,0,,1,1,0,0.0,8.888342869109282,1.0,1,0,False,False,False,True,False,True,False,False,False
47,technician,married,no,no,no,11,nov,74,-1,0,0,,0,0,0,0.0,8.831857935197906,1.0,1,1,False,False,False,False,False,False,True,False,False
39,blue-collar,married,no,yes,no,5,jun,337,-1,0,0,,1,1,0,0.0,9.888221618865694,2.0,1,1,False,False,False,False,False,True,False,False,False
32,technician,single,no,no,no,20,nov,352,-1,0,0,,0,1,0,0.0,9.39715183404299,1.0,1,0,False,False,False,True,False,False,True,False,False
30,management,married,no,yes,no,19,nov,621,-1,0,0,,1,0,1,0.0,8.805075243870684,2.0,1,0,False,False,False,True,False,False,False,True,False
34,management,married,no,no,no,9,dec,787,188,0,1,188.0,0,1,0,2.1972245773362196,8.867709208039386,1.0,0,0,False,True,False,True,False,False,False,True,False
41,admin.,divorced,no,yes,yes,5,feb,76,-1,0,0,,1,1,1,0.0,8.84779106484485,2.0,1,0,False,False,False,True,False,False,True,False,False
44,management,married,no,no,yes,6,feb,135,9,0,1,9.0,1,1,1,2.0794415416798357,8.894807371368625,2.0,0,0,False,True,False,False,True,False,False,True,False
43,management,married,no,yes,no,17,apr,129,337,0,1,337.0,1,1,0,0.6931471805599453,8.857088135314953,4.0,0,0,False,True,False,True,False,False,False,True,False
30,technician,single,no,no,no,20,nov,51,-1,0,0,,0,1,0,0.0,8.896588071791218,7.0,1,0,False,False,False,True,False,False,True,False,False
46,management,married,no,no,no,6,aug,472,-1,0,0,,0,1,0,0.0,9.390659926099465,1.0,1,0,False,False,False,True,False,False,True,False,False
36,blue-collar,married,no,no,no,17,apr,224,-1,0,0,,0,1,0,0.0,8.958925938694943,3.0,1,0,False,False,False,True,False,False,True,False,False
56,admin.,married,no,no,no,15,jul,80,-1,0,0,,0,1,0,0.0,8.847072312567807,2.0,1,0,False,False,False,False,True,False,True,False,False
44,self-employed,single,no,yes,no,20,nov,51,190,0,1,190.0,1,1,0,1.6094379124341003,10.142780005589708,1.0,0,0,False,True,False,True,False,False,False,True,False
37,technician,single,yes,no,no,9,jun,223,-1,0,0,,0,1,1,0.0,8.88516409509682,2.0,1,1,False,False,False,False,False,False,True,False,False
36,management,divorced,no,yes,no,9,may,117,-1,0,0,,1,1,0,0.0,8.851090687664982,1.0,1,1,False,False,False,False,False,False,False,True,False
24,management,married,no,yes,no,27,may,77,-1,0,0,,1,1,0,0.0,9.118992332516877,4.0,1,1,False,False,False,False,False,False,True,False,False
49,technician,single,no,no,no,20,jun,25,-1,0,0,,0,1,0,0.0,8.894533135798554,11.0,1,1,False,False,False,False,False,False,False,False,True
69,services,married,no,no,no,3,jul,837,-1,0,0,,0,1,0,0.0,10.323545662947193,3.0,1,0,False,False,False,True,False,False,False,False,True
47,housemaid,divorced,no,no,no,29,jul,69,-1,0,0,,0,1,0,0.0,8.840724916761715,5.0,1,0,False,False,False,True,False,True,False,False,False
29,services,single,no,no,no,30,jan,327,-1,0,0,,0,1,0,0.0,8.859505484519133,4.0,1,0,False,False,False,True,False,False,True,False,False
31,technician,single,no,yes,no,12,may,1083,-1,0,0,,1,1,0,0.0,8.919586920999915,2.0,1,1,False,False,False,False,False,False,True,False,False
42,management,married,no,yes,no,31,jul,130,-1,0,0,,1,1,0,0.0,8.884748726451182,8.0,1,0,False,False,False,False,True,False,True,False,False
30,management,single,no,no,yes,4,feb,111,204,0,1,204.0,1,1,1,1.0986122886681098,8.863757191604241,1.0,0,0,False,True,False,True,False,False,False,True,False
26,admin.,married,no,no,no,16,jul,136,-1,0,0,,0,1,0,0.0,9.139703292376742,8.0,1,0,False,False,False,True,False,False,True,False,False
37,unemployed,married,no,no,no,20,nov,109,-1,0,0,,0,1,0,0.0,8.896724917497897,4.0,1,0,False,False,False,True,False,False,True,False,False
28,blue-collar,married,no,yes,no,20,apr,149,-1,0,0,,1,1,0,0.0,8.86827250899781,2.0,1,0,False,False,False,True,False,True,False,False,False
36,management,divorced,no,no,no,20,jun,10,-1,0,0,,0,1,0,0.0,8.91085558740525,4.0,1,1,False,False,False,False,False,False,False,True,False
46,blue-collar,married,no,yes,no,12,may,322,-1,0,0,,1,0,1,0.0,8.827614750837508,1.0,1,1,False,False,False,False,False,True,False,False,False
58,blue-collar,married,no,no,no,14,aug,171,-1,0,0,,0,1,0,0.0,8.90150275745161,10.0,1,0,False,False,False,True,False,True,False,False,False
46,blue-collar,married,no,no,no,13,may,152,-1,0,0,,0,1,0,0.0,8.939843124278502,1.0,1,1,False,False,False,False,False,False,True,False,False
47,management,married,no,yes,no,25,jul,102,-1,0,0,,1,1,0,0.0,9.173883834965567,4.0,1,0,False,False,False,False,True,True,False,False,False
50,services,married,no,no,no,18,jun,53,-1,0,0,,0,1,0,0.0,8.9850695596458,2.0,1,1,False,False,False,False,False,False,True,False,False
47,technician,married,no,no,no,9,jun,100,-1,0,0,,0,1,0,0.0,9.342858751676328,1.0,1,1,False,False,False,False,False,False,False,True,False
26,student,single,no,yes,no,5,may,610,-1,0,0,,1,0,0,0.0,8.831857935197906,2.0,1,1,False,False,False,False,False,False,True,False,False
42,technician,married,no,no,no,5,jun,323,-1,0,0,,0,1,0,0.0,8.991935575009146,3.0,1,1,False,False,False,False,False,False,False,True,False
34,technician,single,no,yes,no,20,may,254,-1,0,0,,1,1,0,0.0,8.928110078202646,1.0,1,1,False,False,False,False,False,False,True,False,False
46,management,married,no,yes,yes,8,may,557,172,0,1,172.0,1,1,1,0.6931471805599453,8.931287626222456,1.0,0,0,True,False,False,True,False,False,False,True,False
51,admin.,divorced,no,no,yes,10,jul,157,-1,0,0,,1,1,1,0.0,8.905037290767,1.0,1,0,False,False,False,True,False,False,True,False,False
52,unemployed,married,no,no,yes,18,jul,90,-1,0,0,,1,1,1,0.0,9.102977853647683,1.0,1,0,False,False,False,True,False,False,False,True,False
38,technician,single,no,no,no,22,aug,305,-1,0,0,,0,0,0,0.0,8.831857935197906,2.0,1,0,False,False,False,True,False,False,True,False,False
44,management,married,no,no,no,20,aug,165,-1,0,0,,0,1,0,0.0,8.842026529498812,3.0,1,0,False,False,False,True,False,False,False,True,False
52,admin.,single,no,yes,no,18,may,82,335,0,1,335.0,1,1,0,0.6931471805599453,8.951699168308815,6.0,0,0,False,True,False,False,True,False,False,False,True
32,management,married,no,yes,no,4,may,77,-1,0,0,,1,1,0,0.0,9.13852208418571,2.0,1,0,False,False,False,True,False,False,False,True,False
35,self-employed,single,no,no,no,4,feb,218,-1,0,0,,0,0,1,0.0,8.827468112520654,2.0,1,0,False,False,False,True,False,False,False,True,False
36,blue-collar,married,no,yes,no,11,jun,81,-1,0,0,,1,1,0,0.0,8.889859587773016,3.0,1,1,False,False,False,False,False,True,False,False,False
37,self-employed,divorced,no,no,yes,4,jul,426,-1,0,0,,1,1,1,0.0,8.840580188488795,3.0,1,1,False,False,False,False,False,False,False,True,False
26,management,divorced,no,no,no,19,jun,177,-1,0,0,,0,1,0,0.0,8.924789360533357,2.0,1,0,False,False,False,False,True,False,False,True,False
32,admin.,single,no,no,no,17,apr,211,343,0,1,343.0,0,1,0,1.3862943611198906,8.918516400357067,2.0,0,0,True,False,False,True,False,False,True,False,False
46,admin.,divorced,no,no,no,17,nov,117,-1,0,0,,0,0,1,0.0,8.823058934301647,1.0,1,0,False,False,False,True,False,False,True,False,False
50,entrepreneur,married,no,yes,yes,30,may,184,-1,0,0,,1,1,1,0.0,8.865876285425417,4.0,1,1,False,False,False,False,False,True,False,False,False
43,management,married,no,yes,no,28,may,54,-1,0,0,,1,1,0,0.0,8.884887201837403,1.0,1,1,False,False,False,False,False,False,True,False,False
55,unemployed,married,no,no,yes,8,jul,108,-1,0,0,,1,1,1,0.0,8.995908761263994,1.0,1,0,False,False,False,True,False,True,False,False,False
35,blue-collar,married,no,yes,yes,8,apr,519,-1,0,0,,1,0,1,0.0,8.831857935197906,1.0,1,0,False,False,False,True,False,False,True,False,False
45,technician,married,no,yes,no,16,may,656,-1,0,0,,1,1,0,0.0,8.9680140012452,2.0,1,1,False,False,False,False,False,False,True,False,False
48,technician,married,no,yes,no,14,may,328,-1,0,0,,1,1,0,0.0,8.84159284680318,4.0,1,1,False,False,False,False,False,False,False,False,True
31,technician,married,yes,yes,no,28,may,210,-1,0,0,,1,0,1,0.0,8.761863373274727,1.0,1,1,False,False,False,False,False,False,True,False,False
46,blue-collar,married,no,yes,no,19,may,123,-1,0,0,,1,1,0,0.0,9.60123315090109,1.0,1,1,False,False,False,False,False,True,False,False,False
50,entrepreneur,divorced,no,no,no,19,nov,630,-1,0,0,,0,1,0,0.0,8.944419791305915,1.0,1,0,False,False,False,True,False,False,False,True,False
53,technician,married,no,no,no,29,jul,95,182,0,1,182.0,0,1,0,2.0794415416798357,9.149103062504993,4.0,0,0,False,False,True,True,False,False,False,True,False
36,entrepreneur,married,no,no,no,9,feb,297,-1,0,0,,0,1,0,0.0,8.9085593751449,3.0,1,0,False,False,False,True,False,False,True,False,False
50,entrepreneur,married,no,no,no,4,jun,143,-1,0,0,,0,1,0,0.0,8.843182098022606,1.0,1,0,False,False,False,False,True,False,True,False,False
40,management,married,no,no,no,25,aug,73,-1,0,0,,0,1,0,0.0,10.351341427136079,2.0,1,0,False,False,False,True,False,False,False,True,False
39,admin.,divorced,no,no,no,9,jun,155,-1,0,0,,0,1,0,0.0,8.937743936942443,3.0,1,1,False,False,False,False,False,False,True,False,False
38,management,single,no,yes,no,19,may,492,-1,0,0,,1,1,0,0.0,8.84505705350085,9.0,1,1,False,False,False,False,False,False,False,True,False
32,technician,single,no,yes,no,3,feb,489,271,0,1,271.0,1,1,0,1.0986122886681098,8.929567707825337,2.0,0,0,False,False,True,True,False,False,False,True,False
31,technician,married,no,yes,yes,21,may,151,-1,0,0,,1,1,1,0.0,8.914357274485015,1.0,1,1,False,False,False,False,False,False,True,False,False
41,admin.,married,no,no,no,20,jun,89,-1,0,0,,0,0,0,0.0,8.831857935197906,1.0,1,1,False,False,False,False,False,False,True,False,False
41,self-employed,single,no,no,no,11,jun,152,-1,0,0,,0,1,0,0.0,9.05998249038762,10.0,1,1,False,False,False,False,False,False,False,True,False
58,retired,married,no,yes,no,16,may,38,-1,0,0,,1,1,0,0.0,8.870382066070137,2.0,1,1,False,False,False,False,False,True,False,False,False
36,technician,married,no,yes,no,11,may,61,255,0,1,255.0,1,1,0,1.0986122886681098,8.893023494394711,3.0,0,0,True,False,False,True,False,False,True,False,False
54,self-employed,divorced,no,yes,no,18,may,193,-1,0,0,,1,1,0,0.0,9.326433090963036,4.0,1,0,False,False,False,False,True,True,False,False,False
32,services,married,no,yes,no,2,jun,364,-1,0,0,,1,1,0,0.0,8.847647355711887,13.0,1,1,False,False,False,False,False,False,True,False,False
54,retired,divorced,no,no,no,19,jun,184,-1,0,0,,0,1,0,0.0,8.839421607620602,3.0,1,1,False,False,False,False,False,True,False,False,False
46,blue-collar,married,no,no,yes,14,jul,151,-1,0,0,,1,1,1,0.0,8.958154135209242,2.0,1,0,False,False,False,True,False,False,True,False,False
31,blue-collar,married,no,yes,no,5,jun,85,-1,0,0,,1,1,0,0.0,9.062768007509048,2.0,1,1,False,False,False,False,False,False,True,False,False
34,technician,divorced,no,yes,no,6,may,569,-1,0,0,,1,1,0,0.0,8.833025307284364,2.0,1,0,False,False,False,True,False,False,True,False,False
46,blue-collar,married,no,yes,no,25,jul,65,-1,0,0,,1,0,1,0.0,8.791486026749002,2.0,1,0,False,False,False,True,False,True,False,False,False
45,admin.,married,no,no,no,19,aug,145,-1,0,0,,0,0,0,0.0,8.831857935197906,10.0,1,0,False,False,False,True,False,False,True,False,False
30,management,married,no,no,no,24,jul,90,-1,0,0,,0,1,0,0.0,8.833899942908635,2.0,1,0,False,False,False,True,False,False,False,True,False
38,admin.,married,no,yes,yes,6,jun,173,-1,0,0,,1,1,1,0.0,8.862766742283796,2.0,1,1,False,False,False,False,False,False,True,False,False
31,student,single,no,no,no,20,nov,597,-1,0,0,,0,1,0,0.0,8.87570644462861,2.0,1,0,False,False,False,True,False,False,False,True,False
30,entrepreneur,single,no,yes,yes,3,jun,67,-1,0,0,,1,1,1,0.0,8.8698199525084,10.0,1,1,False,False,False,False,False,False,True,False,False
43,admin.,married,no,yes,yes,12,may,43,369,0,1,369.0,1,1,1,1.0986122886681098,8.877939834725023,3.0,0,0,True,False,False,True,False,False,True,False,False
26,management,single,no,yes,no,30,jan,405,-1,0,0,,1,1,0,0.0,8.942330199321866,2.0,1,0,False,False,False,True,False,False,False,True,False
32,technician,single,no,yes,no,21,nov,148,-1,0,0,,1,1,0,0.0,8.88751459738882,2.0,1,0,False,False,False,True,False,False,False,True,False
33,services,single,no,yes,no,5,feb,61,275,0,1,275.0,1,1,0,0.6931471805599453,8.889446165318288,1.0,0,0,True,False,False,True,False,False,True,False,False
40,blue-collar,married,no,yes,no,26,may,470,-1,0,0,,1,1,0,0.0,8.846928500099018,2.0,1,1,False,False,False,False,False,True,False,False,False
47,housemaid,divorced,no,no,no,12,jun,303,-1,0,0,,0,1,0,0.0,9.024251728612985,1.0,1,1,False,False,False,False,False,False,True,False,False
34,blue-collar,single,no,no,no,6,feb,163,-1,0,0,,0,1,0,0.0,8.989319566042951,2.0,1,0,False,False,False,True,False,False,False,True,False
39,blue-collar,married,no,yes,no,3,jun,350,-1,0,0,,1,1,0,0.0,8.937875265329263,3.0,1,1,False,False,False,False,False,True,False,False,False
49,blue-collar,married,no,no,no,12,jun,753,-1,0,0,,0,1,0,0.0,9.063347348235522,1.0,1,1,False,False,False,False,False,False,False,True,False
41,blue-collar,divorced,no,yes,no,31,jul,228,-1,0,0,,1,1,0,0.0,8.832295859444011,4.0,1,0,False,False,False,True,False,False,True,False,False
45,technician,married,no,yes,no,11,may,764,-1,0,0,,1,1,0,0.0,9.019300924562506,4.0,1,0,False,False,False,True,False,False,True,False,False
45,technician,married,no,yes,no,16,jul,268,-1,0,0,,1,0,1,0.0,8.78523362361273,1.0,1,0,False,False,False,True,False,False,True,False,False
54,housemaid,married,no,yes,no,22,jul,106,-1,0,0,,1,1,0,0.0,8.855948534052018,2.0,1,0,False,False,False,True,False,True,False,False,False
34,services,single,no,yes,no,23,may,164,-1,0,0,,1,1,0,0.0,8.998136760700307,1.0,1,1,False,False,False,False,False,False,True,False,False
44,blue-collar,married,no,yes,no,29,may,306,-1,0,0,,1,1,0,0.0,8.939187601475613,1.0,1,1,False,False,False,False,False,False,True,False,False
56,admin.,single,no,no,no,16,jun,52,-1,0,0,,0,0,1,0.0,8.829958044235482,3.0,1,1,False,False,False,False,False,False,True,False,False
60,admin.,divorced,no,no,no,2,feb,152,-1,0,0,,0,1,0,0.0,9.338557669776936,1.0,1,0,False,False,False,True,False,False,True,False,False
56,retired,married,no,no,no,20,jun,15,-1,0,0,,0,1,0,0.0,9.442879644930755,3.0,1,1,False,False,False,False,False,False,False,True,False
60,retired,married,no,no,no,8,may,395,-1,0,0,,0,1,0,0.0,8.890548245606167,1.0,1,1,False,False,False,False,False,True,False,False,False
57,entrepreneur,married,no,no,no,6,jun,250,-1,0,0,,0,1,0,0.0,8.962776046120291,2.0,1,1,False,False,False,False,False,False,False,True,False
29,blue-collar,single,no,yes,no,18,may,72,-1,0,0,,1,1,0,0.0,8.958154135209242,1.0,1,0,False,False,False,True,False,False,True,False,False
39,management,married,no,yes,no,30,jan,82,-1,0,0,,1,1,0,0.0,9.040026434306505,2.0,1,0,False,False,False,True,False,False,True,False,False
33,blue-collar,single,no,yes,no,20,apr,42,-1,0,0,,1,1,0,0.0,8.95660873889395,1.0,1,0,False,False,False,True,False,True,False,False,False
61,retired,married,no,no,no,6,feb,188,-1,0,0,,0,1,0,0.0,9.26738211234338,1.0,1,0,False,False,False,False,True,True,False,False,False
58,management,single,no,yes,no,3,feb,140,6,0,1,6.0,1,1,0,1.9459101490553132,9.01627006814768,6.0,0,0,False,True,False,False,True,False,False,True,False
27,blue-collar,single,yes,yes,no,19,may,265,-1,0,0,,1,0,1,0.0,8.831419819090131,5.0,1,1,False,False,False,False,False,False,True,False,False
37,services,married,no,yes,no,20,apr,724,-1,0,0,,1,1,0,0.0,8.852664927703866,2.0,1,0,False,False,False,True,False,False,True,False,False
34,technician,single,yes,yes,yes,24,jul,147,-1,0,0,,1,1,1,0.0,8.846784666945227,1.0,1,0,False,False,False,True,False,False,True,False,False
35,admin.,married,no,yes,no,20,apr,18,-1,0,0,,1,0,0,0.0,8.831857935197906,5.0,1,0,False,False,False,True,False,False,True,False,False
35,management,married,no,yes,no,14,aug,101,-1,0,0,,1,0,1,0.0,8.74862232231722,2.0,1,0,False,False,False,True,False,False,False,True,False
49,management,divorced,no,yes,no,3,jun,166,-1,0,0,,1,1,0,0.0,9.691222119369101,1.0,1,1,False,False,False,False,False,False,False,True,False
34,services,divorced,no,no,no,5,feb,237,-1,0,0,,0,1,0,0.0,9.003316202541857,1.0,1,0,False,False,False,True,False,False,True,False,False
34,blue-collar,married,no,yes,no,7,may,362,-1,0,0,,1,1,0,0.0,8.870101048785726,1.0,1,1,False,False,False,False,False,True,False,False,False
48,management,married,yes,no,yes,9,feb,18,-1,0,0,,1,0,1,0.0,8.831857935197906,8.0,1,0,False,False,False,True,False,False,False,True,False
55,admin.,married,no,no,no,18,aug,115,-1,0,0,,0,1,0,0.0,8.903951072058707,4.0,1,0,False,False,False,True,False,False,True,False,False
47,admin.,single,no,yes,no,7,jul,49,-1,0,0,,1,1,0,0.0,9.24763615671988,6.0,1,0,False,False,False,True,False,False,True,False,False
52,management,married,no,no,no,31,jul,30,-1,0,0,,0,1,0,0.0,9.324293862052029,7.0,1,0,False,False,False,False,True,False,False,True,False
30,management,single,no,yes,no,12,aug,112,-1,0,0,,1,1,0,0.0,8.863757191604241,4.0,1,0,False,False,False,True,False,False,False,True,False
54,retired,divorced,no,no,no,20,jun,23,-1,0,0,,0,1,0,0.0,8.835064935031076,4.0,1,1,False,False,False,False,False,True,False,False,False
40,management,divorced,no,yes,no,16,may,412,-1,0,0,,1,1,0,0.0,8.83724564389847,1.0,1,1,False,False,False,False,False,False,False,True,False
